0 0 0     -1.77275e-09 2.76094e-05 0
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00170914 0.00773973 -0.000684313
0.00170914 0.00773973 -0.000684313     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00173756 0.00774074 -0.000684052
0.00173756 0.00774074 -0.000684052     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176598 0.00774176 -0.000683788
0.00176598 0.00774176 -0.000683788     0.00176697 0.00771392 -0.000683788
0.00176697 0.00771392 -0.000683788     0.00179539 0.00771493 -0.000683519
0.00179539 0.00771493 -0.000683519     0.00179539 0.00771493 -0.000683519
0.00179539 0.00771493 -0.000683519     0.00179539 0.00771493 -0.000683519
0.00179539 0.00771493 -0.000683519     0.00179539 0.00771493 -0.000683519
0.00179539 0.00771493 -0.000683519     0.00179539 0.00771493 -0.000683519
0.00179539 0.00771493 -0.000683519     0.00179539 0.00771493 -0.000683519
0.00179539 0.00771493 -0.000683519     0.00179539 0.00771493 -0.000683519
0.00179539 0.00771493 -0.000683519     0.00179539 0.00771493 -0.000683519
0.00179539 0.00771493 -0.000683519     0.00179539 0.00771493 -0.000683519
0.00179539 0.00771493 -0.000683519     0.00179539 0.00771493 -0.000683519
0.00179539 0.00771493 -0.000683519     0.00179539 0.00771493 -0.000683519
0.00179539 0.00771493 -0.000683519     0.00179539 0.00771493 -0.000683519
0.00179539 0.00771493 -0.000683519     0.00179539 0.00771493 -0.000683519
0.00179539 0.00771493 -0.000683519     0.00179539 0.00771493 -0.000683519
0.00179539 0.00771493 -0.000683519     0.00179539 0.00771493 -0.000683519
0.00179539 0.00771493 -0.000683519     0.00179539 0.00771493 -0.000683519
0.00179539 0.00771493 -0.000683519     0.00179539 0.00771493 -0.000683519
0.00179539 0.00771493 -0.000683519     0.00179539 0.00771493 -0.000683519
0.00179539 0.00771493 -0.000683519     0.00179539 0.00771493 -0.000683519
0.00179539 0.00771493 -0.000683519     0.00179539 0.00771493 -0.000683519
0.00179539 0.00771493 -0.000683519     0.00179539 0.00771493 -0.000683519
0.00179539 0.00771493 -0.000683519     0.00179539 0.00771493 -0.000683519
0.00179539 0.00771493 -0.000683519     0.00179539 0.00771493 -0.000683519
0.00179539 0.00771493 -0.000683519     0.00179539 0.00771493 -0.000683519
0.00179539 0.00771493 -0.000683519     0.00179539 0.00771493 -0.000683519
0.00179539 0.00771493 -0.000683519     0.00179539 0.00771493 -0.000683519
0.00179539 0.00771493 -0.000683519     0.00179539 0.00771493 -0.000683519
0.00179539 0.00771493 -0.000683519     0.00179539 0.00771493 -0.000683519
0.00179539 0.00771493 -0.000683519     0.00179539 0.00771493 -0.000683519
0.00179539 0.00771493 -0.000683519     0.00179539 0.00771493 -0.000683519
0.00179539 0.00771493 -0.000683519     0.00179539 0.00771493 -0.000683519
0.00179539 0.00771493 -0.000683519     0.00179539 0.00771493 -0.000683519
0.00179539 0.00771493 -0.000683519     0.00179539 0.00771493 -0.000683519
0.00179539 0.00771493 -0.000683519     0.00179529 0.00771493 -0.000713637
0.00179529 0.00771493 -0.000713637     0.00179529 0.00771493 -0.000713637
0.00179529 0.00771493 -0.000713637     0.00179529 0.00771493 -0.000713637
0.00179529 0.00771493 -0.000713637     0.00179529 0.00771493 -0.000713637
0.00179529 0.00771493 -0.000713637     0.00179529 0.00771493 -0.000713637
0.00179529 0.00771493 -0.000713637     0.00179529 0.00771493 -0.000713637
0.00179529 0.00771493 -0.000713637     0.00179529 0.00771493 -0.000713637
0.00179529 0.00771493 -0.000713637     0.00179529 0.00771493 -0.000713637
0.00179529 0.00771493 -0.000713637     0.00179529 0.00771493 -0.000713637
0.00179529 0.00771493 -0.000713637     0.00179529 0.00771493 -0.000713637
0.00179529 0.00771493 -0.000713637     0.00179529 0.00771493 -0.000713637
0.00179529 0.00771493 -0.000713637     0.00179529 0.00771493 -0.000713637
0.00179529 0.00771493 -0.000713637     0.00179529 0.00771493 -0.000713637
0.00179529 0.00771493 -0.000713637     0.00179529 0.00771493 -0.000713637
0.00179529 0.00771493 -0.000713637     0.00179529 0.00771493 -0.000713637
0.00179529 0.00771493 -0.000713637     0.00179529 0.00771493 -0.000713637
0.00179529 0.00771493 -0.000713637     0.00179529 0.00771493 -0.000713637
0.00179529 0.00771493 -0.000713637     0.00179529 0.00771493 -0.000713637
0.00179529 0.00771493 -0.000713637     0.00179529 0.00771493 -0.000713637
0.00179529 0.00771493 -0.000713637     0.00179529 0.00771493 -0.000713637
0.00179529 0.00771493 -0.000713637     0.00179529 0.00771493 -0.000713637
0.00179529 0.00771493 -0.000713637     0.00179529 0.00771493 -0.000713637
0.00179529 0.00771493 -0.000713637     0.00179529 0.00771493 -0.000713637
0.00179529 0.00771493 -0.000713637     0.00179529 0.00771493 -0.000713637
